text_id	text	rank	anger_masked	boredom_masked	disgust_masked	fear_masked	guilt_shame_masked	joy_masked	pride_masked	relief_masked	sadness_masked	surprise_masked	trust_masked	disgust_unmasked	trust_unmasked	pride_unmasked	relief_unmasked	boredom_unmasked	fear_unmasked	surprise_unmasked	guilt_shame_unmasked	joy_unmasked	sadness_unmasked	anger_unmasked	storytelling_mixed_domain	storytelling_one_domain	global_abs_hedge	final_hedge	avg_hedge	first_abs_hedge	first_hedge	final_abs_hedge
631	"Social media brings more good than harm. Business women use Twitter chats to support each other, give and receive peer knowledge, and have guest ""speakers"" share expert knowledge."	0.583333333	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
632	Social media brings more harm than good. Businesses are negatively impacted due to social media	0.416666667	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
633	We should support information privacy laws. Businesses that compile (often without clear consent of users) and use personal and financial information should be held responsible for their failures to adequately protect such information and when using such information improperly.	0.5	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0.0555555555555555	0.0992063492063492	1	0.1428571428571428	2
634	Social media brings more harm than good. But so many good points , but sometime when we are low in life we want a person to share our thoughts not a social media platform to console us .	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
635	Online shopping brings more good than harm. Buyers can purchase cheaper products since the overhead costs of business are lower	0.727272727	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0769230769230769	0.0384615384615384	0	0.0	1
636	Online shopping brings more harm than good. Buyers never get their products immediately, they always need to wait to receive them.	0.333333333	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
637	We should limit autonomous cars. Buyers will not want an autonomous car that prefers the safety of others to themselves, so these cars will have to put third parties in danger in order to sell.	0.666666667	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
638	Social media brings more good than harm. By Design Social media is good it is became broader but less engaging people	0.545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
639	We should allow the sale of violent video games to minors. By age seven, children can distinguish fantasy from reality, and can tell the difference between video game violence and real-world violence.	0.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0769230769230769	0.0801282051282051	1	0.0833333333333333	2
640	We should adopt cryptocurrency. By allowing for fractional, floating amounts of a coin to be spent, the true value of an item can more closely be determined.	0.470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0384615384615384	0.1192307692307692	1	0.2	1
641	We should ban fossil fuels. By banning fossil fuels many diplomatic problems will be solved such as countries fighting over territory that contains oil fields.	0.6315789470000001	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
642	We should ban fossil fuels. By banning fossil fuels we are making the transition towards renewable energies faster and by doing that creating less pollution	0.7142857140000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
643	We should ban fossil fuels. By banning fossil fuels we are reducing the air pollution	0.933333333	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
644	We should ban fossil fuels. By banning fossil fuels we jump start initiatives trying to invent alternative energies. especially since most of the green energy companies are currently being bought out by big oil companies to hamstring their development	0.625	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0555555555555555	1	0.1666666666666666	0
645	We should ban fossil fuels. By banning fossil fuels we will make advancements in researches related to other sources of energies that are less polluting	0.9375	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
646	We should ban the sale of violent video games to minors. By banning the sale to minors we make it more likely that companies won't include violent content.	0.7142857140000001	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0526315789473684	0.0679824561403508	1	0.0833333333333333	1
647	We should support information privacy laws. By being a role model for information privacy law as a company we will create a advantages compared with companies that handle this topic less severe.	0.357142857	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
648	Social media brings more harm than good. By confining conversation to the screen, social media is taking away a fundamental part of the personal communication process and this is beginning to weigh heavily on society as a whole.	0.9	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
649	We should adopt cryptocurrency. By decreasing the ability to hack financial institutions, billions in stolen funds can now be allocated fairly and efficiently.	0.7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0476190476190476	0.1238095238095238	1	0.2	1
650	We should allow the sale of violent video games to minors. By encouraging violence among children, we may have a more thoughtful discussion about the increasing violence problem in society.	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0952380952380952	0.0892857142857142	1	0.0833333333333333	2
651	We should allow the sale of violent video games to minors. By giving specific tasks and allowing young people to work through obstacles to achieve those tasks, video games can help to boost self-esteem and help children to learn about the value of persistence.	0.642857143	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0.054054054054054	0.0686936936936936	1	0.0833333333333333	2
652	We should adopt cryptocurrency. By increasing the number of economists involved in digital finances, more efficient economic strategies can be found.	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0526315789473684	0.1263157894736842	1	0.2	1
653	We should ban the sale of violent video games to minors. By inhabiting violent characters in video games, children are more likely to imitate the behaviors of those characters and have difficulty distinguishing reality from fantasy.	0.846153846	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.037037037037037	0.0601851851851851	1	0.0833333333333333	1
654	We should ban doping in sport. By legalizing doping in sports we expose the athletes to the harms of it.	0.666666667	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
655	Gambling should be banned. By losing a lot of money, people turn to the black market in order to try and get back their debts, but are then being affected by criminals who hurt their lives even more.	0.625	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.1	1	0.2	0
656	We should ban doping in sport. By making it legal, we are creating a culture in sports where you have to use in order to stay competitive, which means everyone will use regardless of their will.	0.9	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
657	We should legalize doping in sport. By making it legal, we can also monitor it, which would end the more serious problems of forcing people to dope against their will, and people overdosing because of lack of knowledge &amp; supervision.	0.7777777779999999	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0512820512820512	0.097069597069597	1	0.1428571428571428	2
658	We should legalize doping in sport. By making it legal, we can also monitor it, which would end the more serious problems of forcing people to dope against their will, and people overdosing because of lack of knowledge & supervision.	0.8	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0526315789473684	0.0977443609022556	1	0.1428571428571428	2
659	We should adopt cryptocurrency. By not using metal, digital currencies do not require abusive mining to create or destroy natural resources.	1.0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
660	Flu vaccination should be mandatory. By not vaccinating people are subjecting other people, especially children who can't yet have vaccines, to diseases that can harm them harshly.	0.857142857	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0.0769230769230769	0.1217948717948717	1	0.1666666666666666	2
661	Social media brings more harm than good. By only putting people together who have similar views and beliefs, social media creates echo chambers which limits the information that people can access.	0.875	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0384615384615384	0.0192307692307692	0	0.0	1
662	We should adopt vegetarianism. By pushing animals to continuously breed and then treating their children horribly, humans are causing effectively infinite suffering to animals which isn't an issue in vegetarianism.	0.7777777779999999	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
663	We should ban doping in sport. By pushing out all non-doping athletes, anyone who wants to participate will be forced to sacrifice their health.	0.409090909	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
664	We should ban the sale of violent video games to minors. By reducing access to video games you reduce screen time, and therefore upping the time minors can spend interacting with each other in person	0.7142857140000001	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.04	0.0616666666666666	1	0.0833333333333333	1
665	Online shopping brings more good than harm. By shopping online, shoppers stay off the roads, making everyone safer.	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
666	We should allow the sale of violent video games to minors. By showing the consequences of applying violence within the videos, children can be educated before bringing anything to practice.	0.615384615	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0476190476190476	0.0654761904761904	1	0.0833333333333333	1
667	We should promote autonomous cars. By statistic, autonomous cars has already surpass human drivers in term of low accident. What is the point of stopping the development?	0.571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0555555555555555	1	0.1666666666666666	0
668	We should ban doping in sport. By the same logic that bans doping, we should ban nutritional supplements that athletes use to help them during training - which nobody thinks is reasonable.	0.333333333	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0.0714285714285714	0.1071428571428571	1	0.1428571428571428	2
669	We should adopt vegetarianism. CO2 gas created by cowes warm the planet, with more people adopting vegetarianism there are less cowes and less CO2 GAS	0.3684210529999999	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
671	We should limit autonomous cars. Car accidents are a major cause of loss of life. Avoiding accidents requires understanding of other peoples' complex behaviour, well beyond current technology. Many people will be killed before autonomous cars can be developed.	0.375	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0833333333333333	0.0625	1	0.1666666666666666	1
672	We should promote autonomous cars. Car accidents are happening everyday everywhere. If we have the possibility to figure out a way to make less damage. We should give it a try.	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.1428571428571428	0.0773809523809523	1	0.1666666666666666	1
673	We should limit autonomous cars. Cars are an obsolete means of transport and we should focus more on replacing them than improving them by focusing on production of a self-driving car.	0.909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0344827586206896	0.1005747126436781	1	0.1666666666666666	1
674	We should promote autonomous cars. Cars are not used for most of their &amp;quot;life&amp;quot;, mainly being &amp;quot;clutter&amp;quot; on the sides of our roads, autonomous vehicles will need fewer cars, taking less space.	0.285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0222222222222222	0.0944444444444444	1	0.1666666666666666	1
675	"We should promote autonomous cars. Cars are not used for most of their ""life"", mainly being ""clutter"" on the sides of our roads, autonomous vehicles will need fewer cars, taking less space."	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0285714285714285	0.0976190476190476	1	0.1666666666666666	1
676	We should promote autonomous cars. Cars are parked 95% of the time. Autonomous cars could increase the usage of the same several times.	0.727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0833333333333333	0.0833333333333333	1	0.1666666666666666	1
677	We should limit autonomous cars. Cars deter people from being active autonomous cars are even worse because you even do not have to make the effort to work	0.416666667	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
679	Gambling should not be banned. Casino provides income for people from many areas where it could be hard to make a living.	0.428571429	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0555555555555555	0.1111111111111111	1	0.1666666666666666	1
680	Gambling should not be banned. Casinos are a great tourist attractions, and so help tourism, especially in places where there are no tourism.	0.444444444	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
681	Gambling should be banned. Casinos are designed to keep you inside longer to gamble more. They entice you with small introductory amounts that gradually increase in risk.	0.5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0666666666666666	1	0.2	0
682	Gambling should be banned. Casinos are exploitative of those with gambling addictions.	0.615384615	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.1	1	0.2	0
683	Gambling should not be banned. Casinos are generally touristic sites drawing more tourists into the country who spend money that strengthen the economy and state funds	0.636363636	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0476190476190476	0.1071428571428571	1	0.1666666666666666	1
684	Gambling should be banned. Casinos are made to make you an addict from the moment you get in. Like a drug, when you start using it you don't have a real choice to stay or leave	0.7142857140000001	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0666666666666666	1	0.2	0
685	Gambling should be banned. Casinos are not responsible for the well-being of their patrons.	0.375	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.1	1	0.2	0
686	Gambling should be banned. Casinos bring crime and prostitution, which is bad for the surrounding area.	0.8	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
687	Gambling should be banned. Casinos bring low wage jobs, not a good community investment.	0.5	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.1	1	0.2	0
688	Gambling should be banned. Casinos can allow some to develop gambling addictions.	0.571428571	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.1111111111111111	0.1555555555555555	1	0.2	1
689	Gambling should not be banned. Casinos can become a valuable source of economic activity in areas that desperately need said activity.	0.7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0588235294117647	0.1127450980392156	1	0.1666666666666666	1
691	Gambling should be banned. Casinos can foster crime in the city it is located in.	0.666666667	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0.0833333333333333	0.1416666666666666	1	0.2	1
692	Gambling should not be banned. Casinos can revive economically depressed areas by encouraging the creation of infrastructure that is useful for businesses besides casinos.	0.6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.05	0.1083333333333333	1	0.1666666666666666	1
694	Gambling should not be banned. Casinos generate revenue, income, and jobs for Native American tribes.	0.875	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
